virus	Virulent	Temperate
Beller2022-NODE_1_length_39065_cov_85.601692	0.0	1.0
Shah2023-NODE_402_length_4430_cov_9.133486	0.8118782016546146	0.1881217983453865
Shah2023-NODE_213_length_5258_cov_7.998655	0.8018561752228965	0.19814382477710457
Shah2023-NODE_252_length_6625_cov_72.213242	0.8118782016546146	0.1881217983453865
Shah2023-NODE_233_length_5683_cov_7.730455	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_48_length_14372_cov_2032.099532	0.9675660792951544	0.03243392070484581
Shah2023-NODE_90_length_3166_cov_4.324333	0.8118782016546146	0.1881217983453865
Shah2023-NODE_20_length_16032_cov_135.781686	0.9180066079295154	0.08199339207048462
Shah2023-NODE_298_length_3769_cov_26.092353	0.750468890049371	0.24953110995062944
Shah2023-NODE_934_length_4675_cov_8.619264	0.8118782016546146	0.1881217983453865
Shah2023-NODE_38_length_3832_cov_7.175007	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_966_length_3435_cov_18.968935	0.8118782016546146	0.1881217983453865
Shah2023-NODE_141_length_14264_cov_19.542403	0.0	1.0
Liang2020a-NODE_303_length_3755_cov_3.322162	0.6796086074291428	0.3203913925708577
Shah2023-NODE_472_length_4725_cov_3.495503	0.9602261948935176	0.03977380510648237
Shah2023-NODE_148_length_7025_cov_4.468580	0.8553831236387817	0.14461687636121898
Garmaeva2024-NODE_814_length_4477_cov_15.445500	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_30_length_47915_cov_52.370644	0.0	1.0
Garmaeva2024-NODE_102_length_3583_cov_3.723356	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_85_length_8979_cov_5.761990	0.275	0.725
Shah2023-NODE_1606_length_3182_cov_5.850975	0.4625	0.5375
Liang2020a-NODE_630_length_3102_cov_7.510010	0.9269800879732035	0.0730199120267965
Shah2023-NODE_62_length_4995_cov_5.717409	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_961_length_3032_cov_36.621767	0.8118782016546146	0.1881217983453865
Shah2023-NODE_125_length_10613_cov_20.031824	0.7970277780769691	0.2029722219230315
Beller2022-NODE_14_length_18255_cov_2470.047637	0.9875	0.0125
Shah2023-NODE_599_length_5377_cov_14.251597	0.9372610023933259	0.06273899760667413
Garmaeva2024-NODE_3600_length_3747_cov_4.753521	0.8118782016546146	0.1881217983453865
Walters2023-NODE_293_length_5777_cov_10.735757	0.805286343612335	0.19471365638766525
Liang2020a-NODE_80_length_5544_cov_11.333758	0.9675660792951541	0.03243392070484581
Shah2023-NODE_884_length_5681_cov_5.913615	0.8118782016546146	0.1881217983453865
McCann2018-NODE_1_length_83915_cov_112.371631	0.0	1.0
Liang2020a-NODE_130_length_5196_cov_3.566427	0.8118782016546146	0.1881217983453865
Shah2023-NODE_468_length_3475_cov_6.294737	0.225	0.775
Shah2023-NODE_3_length_43458_cov_272.755178	0.9981617952123443	0.001838204787655567
Walters2023-NODE_70_length_10141_cov_12.183423	0.9367350413928129	0.0632649586071869
Shah2023-NODE_403_length_3584_cov_40.669028	0.8118782016546146	0.1881217983453865
Shah2023-NODE_208_length_6391_cov_15.842487	0.175	0.825
Liang2020a-NODE_217_length_6166_cov_3.938472	0.025	0.975
Shah2023-NODE_106_length_4055_cov_5.695500	0.8118782016546146	0.1881217983453865
Shah2023-NODE_195_length_4698_cov_6.741331	0.0	1.0
Shah2023-NODE_9_length_31620_cov_29.167179	0.9875	0.0125
Shah2023-NODE_310_length_7758_cov_8.213553	0.9807250559656697	0.019274944034330256
Garmaeva2024-NODE_966_length_3995_cov_6.037563	0.9375	0.0625
Pannaraj2018-NODE_117_length_4962_cov_11.086000	0.8845603315797836	0.11543966842021684
Shah2023-NODE_338_length_3887_cov_6.043580	0.7063463949500224	0.2936536050499776
Shah2023-NODE_5_length_40439_cov_11.907340	0.0	1.0
Liang2020a-NODE_132_length_5169_cov_7.068440	0.8118782016546146	0.1881217983453865
Walters2023-NODE_4_length_16260_cov_78.900956	0.9602261948935176	0.03977380510648237
Shah2023-NODE_114_length_16199_cov_12.499504	0.7583301201635554	0.24166987983644508
Shah2023-NODE_146_length_6021_cov_7.058833	0.0	1.0
Shah2023-NODE_313_length_7337_cov_83.819143	0.95	0.05
Shah2023-NODE_40_length_25515_cov_28.653731	0.0125	0.9875
Shah2023-NODE_5_length_32014_cov_24.089208	0.0	1.0
McCann2018-NODE_213_length_3907_cov_10.713655	0.8287014312450708	0.17129856875493005
Shah2023-NODE_143_length_5961_cov_6.016763	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_67_length_9106_cov_7.182411	0.932313599054045	0.06768640094595514
Shah2023-NODE_77_length_18653_cov_70.327132	0.7550812214851409	0.24491877851485921
Shah2023-NODE_16_length_18390_cov_65.709626	0.910022026431718	0.08997797356828194
Shah2023-NODE_363_length_4302_cov_14.209795	0.9602261948935176	0.03977380510648237
Shah2023-NODE_24_length_17640_cov_24.848223	0.8125	0.1875
Liang2020a-NODE_158_length_6661_cov_6.098698	0.15	0.85
Shah2023-NODE_1075_length_4137_cov_14.643802	0.8118782016546146	0.1881217983453865
Shah2023-NODE_11_length_21321_cov_25.087370	0.9393350665299638	0.06066493347003617
Shah2023-NODE_4_length_24904_cov_71.180933	0.28254405286343615	0.7174559471365638
Shah2023-NODE_21_length_44168_cov_18.130052	0.225	0.775
Liang2020a-NODE_244_length_3308_cov_33.927452	0.8118782016546146	0.1881217983453865
Walters2023-NODE_3413_length_3000_cov_31.936163	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_107_length_3422_cov_3.239976	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_119_length_11539_cov_13.372257	0.0	1.0
Liang2020a-NODE_2_length_35204_cov_44.097272	0.6486380156072122	0.3513619843927878
Shah2023-NODE_774_length_5188_cov_5.823690	0.8118782016546146	0.1881217983453865
Walters2023-NODE_37_length_3115_cov_65.206536	0.8118782016546146	0.1881217983453865
Shah2023-NODE_241_length_5301_cov_81.086923	0.8118782016546146	0.1881217983453865
Shah2023-NODE_5_length_41000_cov_54.328709	0.9650881057268723	0.034911894273127755
Garmaeva2024-NODE_39_length_38303_cov_129.082880	0.0	1.0
Shah2023-NODE_1713_length_3022_cov_6.480620	0.8143561752228965	0.18564382477710456
Garmaeva2024-NODE_45_length_36331_cov_32.352244	0.05	0.95
Shah2023-NODE_154_length_4503_cov_5.513489	0.7627064837254639	0.23729351627453701
Shah2023-NODE_482_length_3284_cov_8.604831	0.9781258333043759	0.021874166695623993
Shah2023-NODE_88_length_13533_cov_16.176361	0.85	0.15
Shah2023-NODE_30_length_17696_cov_7.989173	0.9466469356659408	0.05335306433405912
Liang2020a-NODE_32_length_4247_cov_2.552004	0.8118782016546146	0.1881217983453865
Shah2023-NODE_478_length_7626_cov_12.278035	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_270_length_5382_cov_4.984044	0.8353776216825656	0.16462237831743523
Shah2023-NODE_504_length_5948_cov_9.449516	0.8444204644602072	0.1555795355397929
Shah2023-NODE_2_length_8124_cov_74.804189	0.8440918580422796	0.15590814195772124
Walters2023-NODE_22_length_5007_cov_21.001010	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_184_length_6090_cov_4.703894	0.8206874279829324	0.1793125720170688
Shah2023-NODE_298_length_5611_cov_11.454104	0.2375	0.7625
Liang2020a-NODE_46_length_12042_cov_4.179278	0.8118782016546146	0.1881217983453865
Shah2023-NODE_997_length_3424_cov_4.119323	0.8118782016546146	0.1881217983453865
Shah2023-NODE_77_length_6275_cov_42.364630	0.8176780015115878	0.18232199848841305
Shah2023-NODE_132_length_9215_cov_27.419105	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_41_length_4224_cov_3.005517	0.9602261948935176	0.03977380510648237
Walters2023-NODE_34_length_7792_cov_12.912111	1.0	0.0
Shah2023-NODE_901_length_3544_cov_10.593580	0.8118782016546146	0.1881217983453865
Shah2023-NODE_907_length_3115_cov_10.318627	0.0	1.0
Shah2023-NODE_9_length_24653_cov_60.923490	0.0375	0.9625
Shah2023-NODE_655_length_4405_cov_25.242989	0.8156080274570939	0.1843919725429068
Walters2023-NODE_3_length_23364_cov_18.202583	0.8505125361043655	0.1494874638956351
Garmaeva2024-NODE_55_length_19507_cov_13.299044	0.0	1.0
Shah2023-NODE_145_length_4537_cov_54.396475	0.9480708709436433	0.051929129056356695
Liang2020a-NODE_12_length_29563_cov_44.129287	0.0	1.0
Liang2020b-NODE_193_length_9080_cov_11.974294	0.0	1.0
Shah2023-NODE_438_length_6669_cov_11.623979	0.9987156186452293	0.0012843813547707623
Beller2022-NODE_92_length_3969_cov_25.082013	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_100_length_3231_cov_4.799118	0.8118782016546146	0.1881217983453865
Shah2023-NODE_648_length_3050_cov_10.198331	0.8461605166393262	0.15383948336067438
Shah2023-NODE_26_length_22945_cov_17.544474	0.8118782016546146	0.1881217983453865
Shah2023-NODE_368_length_3515_cov_4.982370	0.8118782016546146	0.1881217983453865
Beller2022-NODE_30_length_3676_cov_7.722729	0.8267460430643061	0.17325395693569484
Shah2023-NODE_12_length_34715_cov_76.799740	0.0125	0.9875
Liang2020a-NODE_210_length_4807_cov_16.921507	0.4	0.6
Walters2023-NODE_1_length_7141_cov_21.305814	0.8118782016546146	0.1881217983453865
Shah2023-NODE_100_length_5943_cov_4.354110	0.8502454630922569	0.14975453690774357
Shah2023-NODE_109_length_16682_cov_22.986588	0.9	0.1
Liang2020a-NODE_108_length_4507_cov_4.242138	0.0	1.0
Shah2023-NODE_13_length_23214_cov_78.617384	0.9352422907488988	0.06475770925110133
Shah2023-NODE_10_length_27608_cov_21.547273	0.0375	0.9625
Garmaeva2024-NODE_1509_length_7671_cov_5.753545	0.0	1.0
Shah2023-NODE_31_length_11630_cov_5.704017	0.8336311192572265	0.16636888074277426
Liang2020a-NODE_84_length_9195_cov_37.997265	0.927034781276625	0.07296521872337537
Walters2023-NODE_75_length_4693_cov_12.576757	0.9987156186452293	0.0012843813547707623
Garmaeva2024-NODE_201_length_29039_cov_56.046957|provirus_27_17253	0.8712068816319757	0.12879311836802476
Zhao2017-NODE_11_length_4116_cov_114.651810	0.6694764488388344	0.33052355116116583
Shah2023-NODE_65_length_21242_cov_17.602586	0.8762935104976493	0.12370648950235077
Liang2020a-NODE_263_length_5480_cov_5.312258	0.8118782016546146	0.1881217983453865
Shah2023-NODE_164_length_13791_cov_18.575786	0.8471512314662434	0.15284876853375734
Shah2023-NODE_19_length_15342_cov_59.796494	0.0	1.0
Shah2023-NODE_79_length_14173_cov_19.202295	0.9494672251202723	0.05053277487972781
Walters2023-NODE_7_length_20428_cov_97.541943	0.8147154944803712	0.18528450551962936
Shah2023-NODE_204_length_10551_cov_5.368998	0.15	0.85
Shah2023-NODE_27_length_20158_cov_108.705318	0.175	0.825
Shah2023-NODE_37_length_19344_cov_15.978796	0.05	0.95
Shah2023-NODE_155_length_7456_cov_5.219160	0.1125	0.8875
Walters2023-NODE_60_length_12447_cov_11.100629	1.0	0.0
Shah2023-NODE_754_length_6063_cov_24.955559	0.8118782016546146	0.1881217983453865
Shah2023-NODE_250_length_3673_cov_7.098121	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_14_length_37344_cov_1175.572984	0.025	0.975
Shah2023-NODE_2_length_39034_cov_17.714821	0.1125	0.8875
Liang2020a-NODE_27_length_5851_cov_1231.714803	0.9168794290555962	0.08312057094440387
Shah2023-NODE_25_length_8559_cov_10.793039	0.9972986238568456	0.002701376143154288
Shah2023-NODE_22_length_8813_cov_24.313999	0.7497627924511694	0.2502372075488314
Shah2023-NODE_480_length_5078_cov_11.653195	0.15	0.85
Shah2023-NODE_322_length_5656_cov_7.644528	0.0	1.0
Beller2022-NODE_106_length_5242_cov_134.285521	0.7511133255181985	0.24888667448180207
Walters2023-NODE_367_length_3677_cov_24.613749	0.9718791193933999	0.028120880606600045
Liang2020a-NODE_11_length_33287_cov_13.948453	0.0125	0.9875
Liang2020a-NODE_112_length_6634_cov_3.977808	0.1125	0.8875
Shah2023-NODE_279_length_4543_cov_5.876783	0.8654276313455218	0.13457236865447844
Shah2023-NODE_222_length_4772_cov_5.589994	0.8118782016546146	0.1881217983453865
Yan2021-NODE_152_length_3374_cov_8.019584	0.8837064070315798	0.11629359296842035
Liang2020a-NODE_141_length_10806_cov_9.339968	0.9602261948935176	0.03977380510648237
Liang2020a-NODE_22_length_16509_cov_71.022487	0.1125	0.8875
Liang2020a-NODE_1_length_49947_cov_4522.762888	0.9125	0.0875
Shah2023-NODE_145_length_7037_cov_37.484102	0.9972986238568456	0.002701376143154288
Walters2023-NODE_67_length_3546_cov_6.893154	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_302_length_3638_cov_49.957298	0.8118782016546146	0.1881217983453865
Shah2023-NODE_458_length_4616_cov_193.714756	0.8118782016546146	0.1881217983453865
Shah2023-NODE_974_length_4860_cov_9.299480	0.8118782016546146	0.1881217983453865
Walters2023-NODE_207_length_6065_cov_24.650250	0.8989008965315154	0.10109910346848491
Liang2020a-NODE_151_length_4000_cov_6.859823	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1120_length_3414_cov_9.822566	0.8118782016546146	0.1881217983453865
Beller2022-NODE_6_length_34394_cov_177.470456	0.9125	0.0875
Liang2020a-NODE_141_length_4753_cov_7.961047	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_19_length_13769_cov_17.116159	0.39804461181923523	0.6019553881807648
Liang2020b-NODE_191_length_8723_cov_8.337333	0.025	0.975
Walters2023-NODE_197_length_4621_cov_7.896408	0.9367103416003744	0.06328965839962564
Shah2023-NODE_266_length_4940_cov_15.392221	0.8118782016546146	0.1881217983453865
Shah2023-NODE_8_length_40421_cov_16.540529	0.025	0.975
Shah2023-NODE_353_length_3084_cov_23.067679	0.8118782016546146	0.1881217983453865
Shah2023-NODE_5_length_25514_cov_24.030402	0.0	1.0
Shah2023-NODE_857_length_3251_cov_5.440238	0.9320112779837082	0.06798872201629169
Garmaeva2024-NODE_760_length_4699_cov_6.172265	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_121_length_5275_cov_5.000766	0.1375	0.8625
Shah2023-NODE_88_length_4433_cov_50.582229	0.8118782016546146	0.1881217983453865
Shah2023-NODE_79_length_3822_cov_45.067693	0.7801973201466772	0.21980267985332375
Shah2023-NODE_514_length_3704_cov_22.307482	0.9284736410929751	0.07152635890702505
Shah2023-NODE_119_length_9486_cov_6.057152	0.8118782016546146	0.1881217983453865
Shah2023-NODE_18_length_23791_cov_14.048239	0.8656106911143894	0.13438930888561057
Shah2023-NODE_382_length_8219_cov_9.776335	0.9625	0.0375
Shah2023-NODE_997_length_3411_cov_5.266091	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_113_length_7676_cov_19.104055	0.724694777917064	0.2753052220829365
Liang2020a-NODE_42_length_20814_cov_12.271882	0.9930886646826714	0.006911335317328651
Shah2023-NODE_13_length_34907_cov_28.676920	0.9375	0.0625
Shah2023-NODE_38_length_6249_cov_8.486761	0.931779094256249	0.06822090574375078
Liang2020a-NODE_9_length_32042_cov_131.917560	0.0	1.0
Liang2020a-NODE_29_length_7420_cov_24.899525	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_1977_length_3918_cov_5.925447	0.8063244990205962	0.19367550097940467
Shah2023-NODE_129_length_10728_cov_6.032231	0.825	0.175
Shah2023-NODE_1_length_6616_cov_17.331200	0.8118782016546146	0.1881217983453865
Walters2023-NODE_243_length_3872_cov_9.638198	0.8363170653598774	0.16368293464012354
Shah2023-NODE_15_length_41373_cov_29.697009	0.05	0.95
Shah2023-NODE_88_length_5434_cov_5.421640	0.8118782016546146	0.1881217983453865
Shah2023-NODE_459_length_3950_cov_147.153273	0.8118782016546146	0.1881217983453865
Shah2023-NODE_126_length_4679_cov_5.937716	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1635_length_3222_cov_4.427218	0.8118782016546146	0.1881217983453865
Shah2023-NODE_14_length_12018_cov_498.681184	0.8118782016546146	0.1881217983453865
Shah2023-NODE_287_length_3610_cov_5.769058	0.9806987968412617	0.01930120315873834
Liang2020a-NODE_31_length_15202_cov_7.037499	0.8338669542239673	0.16613304577603344
Liang2020a-NODE_259_length_3039_cov_2.732574	0.7801973201466772	0.21980267985332375
Liang2020a-NODE_17_length_13503_cov_13.217356	0.9972986238568456	0.002701376143154288
Shah2023-NODE_5_length_27449_cov_14.799737	0.0125	0.9875
Liang2020a-NODE_19_length_28756_cov_345.052437	0.8068121223594604	0.19318787764054066
Shah2023-NODE_97_length_5813_cov_37.722299	0.8455303298433936	0.15446967015660706
Shah2023-NODE_14_length_18413_cov_10.053601	0.6519524871681652	0.3480475128318349
Shah2023-NODE_84_length_16362_cov_11.658736	0.75	0.25
Shah2023-NODE_842_length_3740_cov_7.562551	0.8939463376164021	0.10605366238359804
Beller2022-NODE_7_length_18992_cov_21.993610	0.0	1.0
Garmaeva2024-NODE_1255_length_3109_cov_20.208906	0.8118782016546146	0.1881217983453865
Shah2023-NODE_166_length_3236_cov_38.308079	0.0125	0.9875
Shah2023-NODE_134_length_3406_cov_6.560430	0.8267460430643061	0.17325395693569484
Shah2023-NODE_886_length_3454_cov_81.584289	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_42_length_7649_cov_3.661575	0.9168794290555962	0.08312057094440387
Shah2023-NODE_393_length_3875_cov_9.760733	0.0	1.0
Liang2020a-NODE_38_length_13403_cov_184.723254	0.8723137416645909	0.12768625833540928
Garmaeva2024-NODE_615_length_6498_cov_5.243986	0.8460791743553189	0.15392082564468182
Shah2023-NODE_57_length_11194_cov_9.161684	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_498_length_11004_cov_18.401407	0.0	1.0
Walters2023-NODE_3_length_49600_cov_15.346089	1.0	0.0
Shah2023-NODE_1836_length_3853_cov_3.766456	0.8143561752228965	0.18564382477710456
Shah2023-NODE_603_length_3363_cov_28.823761	0.8118782016546146	0.1881217983453865
Shah2023-NODE_227_length_4211_cov_142.708855	0.8118782016546146	0.1881217983453865
Shah2023-NODE_101_length_4640_cov_6.688332	0.8800312501502798	0.11996874984972046
Shah2023-NODE_7_length_13713_cov_14.442525	0.8118782016546146	0.1881217983453865
Shah2023-NODE_23_length_4669_cov_33.472258	0.8118782016546146	0.1881217983453865
Liang2020b-NODE_607_length_3577_cov_6.649915	0.9987156186452293	0.0012843813547707623
Yan2021-NODE_95_length_6462_cov_9.943968	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_1513_length_3117_cov_6.367407	0.8118782016546146	0.1881217983453865
Shah2023-NODE_152_length_11630_cov_10.297883|provirus_3_7854	0.0375	0.9625
Shah2023-NODE_33_length_11539_cov_7.728927	0.997522026431718	0.0024779735682819385
Shah2023-NODE_753_length_4315_cov_25.982629	0.9556987968412617	0.044301203158738346
Shah2023-NODE_17_length_30660_cov_27.312302	0.9978524472897305	0.0021475527102694835
Shah2023-NODE_642_length_7234_cov_22.200724	0.9987156186452293	0.0012843813547707623
Beller2022-NODE_596_length_4646_cov_33.602265	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_96_length_3831_cov_3.830773	0.8118782016546146	0.1881217983453865
Shah2023-NODE_422_length_7170_cov_9.830499	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_4043_length_3337_cov_3.372943	0.8118782016546146	0.1881217983453865
Shah2023-NODE_114_length_9063_cov_24.931283	0.0125	0.9875
Garmaeva2024-NODE_1339_length_3331_cov_4.518010	0.8118782016546146	0.1881217983453865
Shah2023-NODE_14_length_15165_cov_16.796426	0.9742103416003743	0.02578965839962564
Shah2023-NODE_7_length_22177_cov_21.840295	0.775	0.225
Shah2023-NODE_176_length_6096_cov_11.856150	0.0	1.0
Liang2020a-NODE_6_length_51404_cov_25.861575	0.0375	0.9625
Liang2020a-NODE_49_length_4108_cov_4.284974	0.8118782016546146	0.1881217983453865
Zhao2017-NODE_17_length_4885_cov_80.022981	0.9606617952123443	0.03933820478765556
Garmaeva2024-NODE_867_length_4337_cov_7.225362	0.9466469356659408	0.05335306433405912
Shah2023-NODE_160_length_4933_cov_5.706232	0.8118782016546146	0.1881217983453865
McCann2018-NODE_131_length_4015_cov_11.769444	0.0	1.0
Shah2023-NODE_404_length_4752_cov_8.030232	0.8118782016546146	0.1881217983453865
Shah2023-NODE_45_length_6371_cov_542.356871	0.8118782016546146	0.1881217983453865
Shah2023-NODE_830_length_3925_cov_6.523773	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_202_length_3477_cov_7.044418	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_27_length_39972_cov_2558.260866	0.7719965400316015	0.2280034599683991
Shah2023-NODE_564_length_3268_cov_5.225646	0.8118782016546146	0.1881217983453865
Shah2023-NODE_378_length_3172_cov_5.321463	0.8118782016546146	0.1881217983453865
Liang2020b-NODE_362_length_5407_cov_87.184978	0.8118782016546146	0.1881217983453865
Walters2023-NODE_42_length_4280_cov_35.088757	0.9597549534196096	0.040245046580390416
Shah2023-NODE_40_length_6239_cov_1937.532665	0.8118782016546146	0.1881217983453865
Shah2023-NODE_6_length_41932_cov_129.160303	0.05	0.95
Lim2015-NODE_15_length_6214_cov_4.357155	0.8118782016546146	0.1881217983453865
Shah2023-NODE_462_length_4229_cov_7.494969	0.2375	0.7625
Walters2023-NODE_25_length_3354_cov_278.006669	0.8118782016546146	0.1881217983453865
Shah2023-NODE_68_length_5835_cov_277.646886	0.8118782016546146	0.1881217983453865
Walters2023-NODE_8_length_15817_cov_13.068900	0.8118782016546146	0.1881217983453865
Walters2023-NODE_3_length_30520_cov_522.783194	0.9875	0.0125
Shah2023-NODE_541_length_3643_cov_4.255017	0.8529051500704998	0.14709484992950092
Shah2023-NODE_264_length_8258_cov_9.703401	0.724694777917064	0.2753052220829365
Beller2022-NODE_14_length_7230_cov_23.040697	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_929_length_4105_cov_9.757037	0.8375	0.1625
Shah2023-NODE_23_length_20181_cov_30.408228	0.8301762114537447	0.16982378854625554
Shah2023-NODE_400_length_5260_cov_13.738521	0.8118782016546146	0.1881217983453865
Shah2023-NODE_72_length_6686_cov_8.071181	0.8156080274570939	0.1843919725429068
Shah2023-NODE_408_length_4860_cov_15.029136	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_12_length_35759_cov_19.302067	0.1625	0.8375
Walters2023-NODE_73_length_5545_cov_9.142987	0.8118782016546146	0.1881217983453865
Shah2023-NODE_96_length_11912_cov_149.986675	0.0	1.0
Walters2023-NODE_33_length_26007_cov_27.375462	0.0	1.0
Shah2023-NODE_36_length_10852_cov_22.352505	0.867547346005661	0.13245265399433942
Shah2023-NODE_314_length_4645_cov_20.541612	0.8317019902008699	0.16829800979913095
Shah2023-NODE_53_length_16804_cov_12.130635	0.9722475677937534	0.027752432206246447
Garmaeva2024-NODE_558_length_6122_cov_5.098401	0.8506759351415288	0.14932406485847166
Shah2023-NODE_13_length_42716_cov_40.336912	0.775	0.225
Shah2023-NODE_413_length_4975_cov_25.027634	0.8691268200909323	0.130873179909068
Shah2023-NODE_408_length_6628_cov_90.206907	0.8118782016546146	0.1881217983453865
Yan2021-NODE_435_length_3809_cov_9.806606	0.8118782016546146	0.1881217983453865
Shah2023-NODE_86_length_7846_cov_7.492363	0.8833535288807883	0.11664647111921193
Garmaeva2024-NODE_53_length_4726_cov_3.602655	0.8118782016546146	0.1881217983453865
Shah2023-NODE_4_length_30036_cov_16.880491	0.8240785442415737	0.17592145575842685
Shah2023-NODE_17_length_24704_cov_29.642541	0.0375	0.9625
Shah2023-NODE_415_length_13053_cov_35.669026	0.9565666592672031	0.043433340732797025
Garmaeva2024-NODE_52_length_39947_cov_75.709566	0.1875	0.8125
Walters2023-NODE_250_length_4862_cov_35.402746	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_842_length_7426_cov_8.379053	0.9995052770448549	0.0004947229551451188
Garmaeva2024-NODE_135_length_3471_cov_4.050937	0.8118782016546146	0.1881217983453865
Shah2023-NODE_115_length_9018_cov_24.002455	0.075	0.925
Shah2023-NODE_291_length_4954_cov_6.520106	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_20_length_39155_cov_34.135652	0.0	1.0
Beller2022-NODE_36_length_6020_cov_17.414585	0.8336311192572265	0.16636888074277426
Shah2023-NODE_24_length_25805_cov_102.615845	0.0	1.0
Walters2023-NODE_19_length_4535_cov_10.822545	0.9168794290555962	0.08312057094440387
Shah2023-NODE_534_length_3504_cov_5.694114	0.9751101321585903	0.02488986784140969
Shah2023-NODE_313_length_3515_cov_5.897977	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_30_length_31756_cov_218.964922	0.4375	0.5625
Shah2023-NODE_17_length_18659_cov_10.519189	0.8848696795023974	0.11513032049760293
Liang2020a-NODE_137_length_10304_cov_18.810128	0.7970277780769691	0.2029722219230315
Shah2023-NODE_121_length_10151_cov_13.295860	0.8800312501502798	0.11996874984972046
Shah2023-NODE_300_length_4680_cov_9.558270	0.8550660792951541	0.14493392070484584
Walters2023-NODE_71_length_3044_cov_7.068250	0.8118782016546146	0.1881217983453865
Shah2023-NODE_353_length_5382_cov_10.167449	0.985005930576337	0.014994069423662984
Shah2023-NODE_21_length_7208_cov_12.228296	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1_length_103137_cov_62.589288	0.1375	0.8625
Garmaeva2024-NODE_104_length_5443_cov_168.114885	0.9717011299867249	0.028298870013275218
Shah2023-NODE_895_length_3489_cov_13.380606	0.8118782016546146	0.1881217983453865
Shah2023-NODE_10_length_35748_cov_33.719973	0.0	1.0
Shah2023-NODE_10_length_23242_cov_22.787122	0.025	0.975
Shah2023-NODE_19_length_3037_cov_6.665661	0.8118782016546146	0.1881217983453865
Shah2023-NODE_11_length_18731_cov_19.893446	0.7321286986219098	0.2678713013780906
Liang2020b-NODE_510_length_6709_cov_5.828825	0.0	1.0
Garmaeva2024-NODE_993_length_3343_cov_6.029197	0.9972986238568456	0.002701376143154288
Walters2023-NODE_451_length_3491_cov_31.701106	0.8118782016546146	0.1881217983453865
Shah2023-NODE_407_length_4899_cov_5.351156	0.8800312501502798	0.11996874984972046
Shah2023-NODE_211_length_3816_cov_5.046796	0.8470645545657067	0.15293544543429416
Shah2023-NODE_176_length_4327_cov_14.896536	0.8118782016546146	0.1881217983453865
Shah2023-NODE_482_length_8486_cov_8.692326	0.975	0.025
Shah2023-NODE_377_length_4149_cov_9.163654	0.9987156186452293	0.0012843813547707623
Beller2022-NODE_434_length_3668_cov_9.882369	0.8118782016546146	0.1881217983453865
Shah2023-NODE_203_length_4951_cov_310.708129	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_77_length_12497_cov_8.571130	0.8482622124791203	0.15173778752088038
Garmaeva2024-NODE_599_length_15793_cov_11.954569	0.9002202643171806	0.0997797356828194
Shah2023-NODE_445_length_7616_cov_9.580743	0.9625	0.0375
Shah2023-NODE_537_length_4314_cov_10.368631	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_169_length_4211_cov_12.650866	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_131_length_8832_cov_58.918081	0.0	1.0
Liang2020a-NODE_3_length_14365_cov_63.610482	0.9831767704095435	0.016823229590456405
Shah2023-NODE_559_length_3252_cov_67.156397	0.8336573783816347	0.16634262161836616
Garmaeva2024-NODE_846_length_3862_cov_11.726556	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_24_length_10820_cov_7.090478	0.7625	0.2375
Liang2020a-NODE_64_length_14543_cov_41.253244	0.9575440528634361	0.04245594713656388
Garmaeva2024-NODE_206_length_14771_cov_9.448152	0.925	0.075
